Experiment,Timestamp,temperature [C],delta_t [C/s],notes
1,1752506639856202602,0.9589999914169312,-0.0456418303078931,"alluminio, thick 1mm, temp 38C"
1,1752506639956244230,0.9509999752044678,-0.0645032814216531,"alluminio, thick 1mm, temp 38C"
1,1752506640056236743,0.9430000185966492,-0.0823400190335202,"alluminio, thick 1mm, temp 38C"
1,1752506640156144618,0.9380000233650208,-0.0926694101672496,"alluminio, thick 1mm, temp 38C"
1,1752506640256202220,0.9330000281333924,-0.0983905563246556,"alluminio, thick 1mm, temp 38C"
1,1752506640356166839,0.9269999861717224,-0.1031388434035714,"alluminio, thick 1mm, temp 38C"
1,1752506640456345796,0.9210000038146972,-0.106982976408564,"alluminio, thick 1mm, temp 38C"
1,1752506640556250810,0.9169999957084656,-0.1064381482954566,"alluminio, thick 1mm, temp 38C"
1,1752506640656186103,0.9120000004768372,-0.1055917405903741,"alluminio, thick 1mm, temp 38C"
1,1752506640756367683,0.9079999923706056,-0.1028737587529671,"alluminio, thick 1mm, temp 38C"
1,1752506640856182813,0.9049999713897704,-0.0976833471303735,"alluminio, thick 1mm, temp 38C"
1,1752506640956210613,0.8999999761581421,-0.0953485356105003,"alluminio, thick 1mm, temp 38C"
1,1752506641056409597,0.8970000147819519,-0.0910230402379597,"alluminio, thick 1mm, temp 38C"
1,1752506641156422853,0.8970000147819519,-0.0910230402379597,"alluminio, thick 1mm, temp 38C"
1,1752506641256112813,0.8930000066757202,-0.0879114884752155,"alluminio, thick 1mm, temp 38C"
1,1752506641356225490,0.890999972820282,-0.0820748550884901,"alluminio, thick 1mm, temp 38C"
1,1752506641456164836,0.8880000114440918,-0.0772280982481729,"alluminio, thick 1mm, temp 38C"
1,1752506641556148529,0.8849999904632568,-0.073302696319585,"alluminio, thick 1mm, temp 38C"
1,1752506641655773639,0.8830000162124634,-0.0683819603572425,"alluminio, thick 1mm, temp 38C"
1,1752506641756217956,0.8809999823570251,-0.0634164842433316,"alluminio, thick 1mm, temp 38C"
1,1752506641856201410,0.878000020980835,-0.0606758478427576,"alluminio, thick 1mm, temp 38C"
1,1752506641955999851,0.8769999742507935,-0.0556721938147029,"alluminio, thick 1mm, temp 38C"
1,1752506642055890083,0.8740000128746033,-0.0536098363747753,"alluminio, thick 1mm, temp 38C"
1,1752506642156155347,0.8730000257492065,-0.0495743727811951,"alluminio, thick 1mm, temp 38C"
1,1752506642256081819,0.8700000047683716,-0.0485353398355361,"alluminio, thick 1mm, temp 38C"
1,1752506642356221675,0.8690000176429749,-0.0454580099326791,"alluminio, thick 1mm, temp 38C"
1,1752506642456206560,0.8669999837875366,-0.0434589583261268,"alluminio, thick 1mm, temp 38C"
1,1752506642556191682,0.8650000095367432,-0.0421680704409931,"alluminio, thick 1mm, temp 38C"
1,1752506642656120777,0.8629999756813049,-0.0413404699773771,"alluminio, thick 1mm, temp 38C"
1,1752506642756207942,0.8610000014305115,-0.0408142571036693,"alluminio, thick 1mm, temp 38C"
1,1752506642856262445,0.8600000143051147,-0.0386831064819365,"alluminio, thick 1mm, temp 38C"
1,1752506642956151247,0.859000027179718,-0.0359573399196272,"alluminio, thick 1mm, temp 38C"
1,1752506643056103467,0.8569999933242798,-0.034985614651118,"alluminio, thick 1mm, temp 38C"
1,1752506643156226158,0.8560000061988831,-0.033160740776662,"alluminio, thick 1mm, temp 38C"
1,1752506643256198167,0.8560000061988831,-0.033160740776662,"alluminio, thick 1mm, temp 38C"
1,1752506643356307029,0.8560000061988831,-0.0292820859082791,"alluminio, thick 1mm, temp 38C"
1,1752506643456285238,0.8519999980926514,-0.0319461718822433,"alluminio, thick 1mm, temp 38C"
1,1752506643556202411,0.8519999980926514,-0.0303764185400839,"alluminio, thick 1mm, temp 38C"
1,1752506643655891418,0.8510000109672546,-0.0286733385595324,"alluminio, thick 1mm, temp 38C"
1,1752506643755932569,0.8500000238418579,-0.0270582057244183,"alluminio, thick 1mm, temp 38C"
1,1752506643856244325,0.8479999899864197,-0.0274316130598036,"alluminio, thick 1mm, temp 38C"
1,1752506643956235408,0.8479999899864197,-0.0251457374787601,"alluminio, thick 1mm, temp 38C"
1,1752506644056267261,0.8460000157356262,-0.0253624957223886,"alluminio, thick 1mm, temp 38C"
1,1752506644156224727,0.8460000157356262,-0.0231860826467515,"alluminio, thick 1mm, temp 38C"
1,1752506644256235361,0.8450000286102295,-0.0218328696271958,"alluminio, thick 1mm, temp 38C"
1,1752506644356166124,0.843999981880188,-0.0210049210952406,"alluminio, thick 1mm, temp 38C"
1,1752506644456260681,0.8429999947547913,-0.020508760241725,"alluminio, thick 1mm, temp 38C"
1,1752506644555735111,0.8429999947547913,-0.0184198530017472,"alluminio, thick 1mm, temp 38C"
1,1752506644656316757,0.8410000205039978,-0.0193384553354289,"alluminio, thick 1mm, temp 38C"
1,1752506644755905628,0.8410000205039978,-0.0180481094987444,"alluminio, thick 1mm, temp 38C"
1,1752506644855761766,0.8399999737739563,-0.0175915942979566,"alluminio, thick 1mm, temp 38C"
1,1752506644956161499,0.8399999737739563,-0.0157846583627544,"alluminio, thick 1mm, temp 38C"
1,1752506645055930376,0.8389999866485596,-0.0152786173275716,"alluminio, thick 1mm, temp 38C"
1,1752506645156163215,0.8370000123977661,-0.0172555353122788,"alluminio, thick 1mm, temp 38C"
1,1752506645256207942,0.8370000123977661,-0.0166712269466801,"alluminio, thick 1mm, temp 38C"
1,1752506645356235980,0.8370000123977661,-0.0166712269466801,"alluminio, thick 1mm, temp 38C"
1,1752506645456238031,0.8360000252723694,-0.0166844822480497,"alluminio, thick 1mm, temp 38C"
1,1752506645556353569,0.8349999785423279,-0.0169894580574709,"alluminio, thick 1mm, temp 38C"
1,1752506645656172275,0.8349999785423279,-0.015609844978915,"alluminio, thick 1mm, temp 38C"
1,1752506645756330966,0.8349999785423279,-0.0135289485223202,"alluminio, thick 1mm, temp 38C"
1,1752506645856117248,0.8339999914169312,-0.013091680717294,"alluminio, thick 1mm, temp 38C"
1,1752506645956213951,0.8330000042915344,-0.0134991450539887,"alluminio, thick 1mm, temp 38C"
1,1752506646056206941,0.8320000171661377,-0.0142838563498243,"alluminio, thick 1mm, temp 38C"
1,1752506646156245231,0.8320000171661377,-0.0133828178132996,"alluminio, thick 1mm, temp 38C"
1,1752506646255812406,0.8309999704360962,-0.0135369394412803,"alluminio, thick 1mm, temp 38C"
1,1752506646356218338,0.8309999704360962,-0.0123941344892756,"alluminio, thick 1mm, temp 38C"
1,1752506646455872297,0.8309999704360962,-0.0107186879587584,"alluminio, thick 1mm, temp 38C"
1,1752506646556507349,0.8309999704360962,-0.0089330372425166,"alluminio, thick 1mm, temp 38C"
1,1752506646656401157,0.8299999833106995,-0.0090540718654459,"alluminio, thick 1mm, temp 38C"
1,1752506646756355047,0.8289999961853027,-0.0100984891885053,"alluminio, thick 1mm, temp 38C"
1,1752506646856195926,0.8289999961853027,-0.0097013896498388,"alluminio, thick 1mm, temp 38C"
1,1752506646956223726,0.8289999961853027,-0.0086336858074067,"alluminio, thick 1mm, temp 38C"
1,1752506647056200265,0.8270000219345093,-0.0109334328533766,"alluminio, thick 1mm, temp 38C"
1,1752506647156033277,0.8270000219345093,-0.011076299949098,"alluminio, thick 1mm, temp 38C"
1,1752506647256496429,0.8270000219345093,-0.0101494378305827,"alluminio, thick 1mm, temp 38C"
1,1752506647356247186,0.8270000219345093,-0.0087818259877578,"alluminio, thick 1mm, temp 38C"
1,1752506647455899715,0.8270000219345093,-0.0087818259877578,"alluminio, thick 1mm, temp 38C"
1,1752506647556280851,0.8270000219345093,-0.0073213318458754,"alluminio, thick 1mm, temp 38C"
1,1752506647656022071,0.824999988079071,-0.009546830790013,"alluminio, thick 1mm, temp 38C"
1,1752506647756226062,0.824999988079071,-0.0097781105015392,"alluminio, thick 1mm, temp 38C"
1,1752506647856297492,0.824999988079071,-0.0090114076150486,"alluminio, thick 1mm, temp 38C"
1,1752506647956388950,0.8240000009536743,-0.0096246733410278,"alluminio, thick 1mm, temp 38C"
1,1752506648055897712,0.8230000138282776,-0.0108589297717791,"alluminio, thick 1mm, temp 38C"
1,1752506648156239986,0.8240000009536743,-0.008686434917673,"alluminio, thick 1mm, temp 38C"
1,1752506648256185054,0.8220000267028809,-0.0104400869479986,"alluminio, thick 1mm, temp 38C"
1,1752506648356217861,0.8230000138282776,-0.0085597917918242,"alluminio, thick 1mm, temp 38C"
1,1752506648456171274,0.8220000267028809,-0.0086680427297486,"alluminio, thick 1mm, temp 38C"
1,1752506648555902957,0.8230000138282776,-0.0061409850179399,"alluminio, thick 1mm, temp 38C"
1,1752506648656218051,0.8220000267028809,-0.0061500149132531,"alluminio, thick 1mm, temp 38C"
1,1752506648756121397,0.8220000267028809,-0.0056009382197638,"alluminio, thick 1mm, temp 38C"
1,1752506648856236457,0.8199999928474426,-0.0084278671399641,"alluminio, thick 1mm, temp 38C"
1,1752506648956162929,0.8199999928474426,-0.0090545542682654,"alluminio, thick 1mm, temp 38C"
1,1752506649056261062,0.8209999799728394,-0.006746744251275,"alluminio, thick 1mm, temp 38C"
1,1752506649156102657,0.8209999799728394,-0.005008710360335,"alluminio, thick 1mm, temp 38C"
1,1752506649256230592,0.8190000057220459,-0.0073062434727724,"alluminio, thick 1mm, temp 38C"
1,1752506649355954647,0.8190000057220459,-0.0077744727853173,"alluminio, thick 1mm, temp 38C"
1,1752506649456158161,0.8190000057220459,-0.0073042025977856,"alluminio, thick 1mm, temp 38C"
1,1752506649555903673,0.8190000057220459,-0.0073042025977856,"alluminio, thick 1mm, temp 38C"
1,1752506649656211137,0.8190000057220459,-0.0064163919720944,"alluminio, thick 1mm, temp 38C"
1,1752506649756223201,0.8190000057220459,-0.0054038894880173,"alluminio, thick 1mm, temp 38C"
1,1752506649856200218,0.8190000057220459,-0.0044214132168979,"alluminio, thick 1mm, temp 38C"
1,1752506649956428766,0.8169999718666077,-0.0071421335943174,"alluminio, thick 1mm, temp 38C"
1,1752506650056013584,0.8180000185966492,-0.0060324104416898,"alluminio, thick 1mm, temp 38C"
1,1752506650156317472,0.8169999718666077,-0.0067458132712248,"alluminio, thick 1mm, temp 38C"
1,1752506650256216764,0.8169999718666077,-0.0064882574632866,"alluminio, thick 1mm, temp 38C"
1,1752506650356217384,0.8159999847412109,-0.0075780887714153,"alluminio, thick 1mm, temp 38C"
1,1752506650456025600,0.8159999847412109,-0.0074300781229708,"alluminio, thick 1mm, temp 38C"
1,1752506650556243896,0.8159999847412109,-0.0066888458741655,"alluminio, thick 1mm, temp 38C"
1,1752506650656254768,0.8159999847412109,-0.0057236459435761,"alluminio, thick 1mm, temp 38C"
1,1752506650756152629,0.8159999847412109,-0.0047355698426655,"alluminio, thick 1mm, temp 38C"
1,1752506650856134176,0.8149999976158142,-0.0056251880930934,"alluminio, thick 1mm, temp 38C"
1,1752506650955980062,0.8149999976158142,-0.0055548341074247,"alluminio, thick 1mm, temp 38C"
1,1752506651056385993,0.8149999976158142,-0.0050204255847789,"alluminio, thick 1mm, temp 38C"
1,1752506651156318902,0.8140000104904175,-0.0061067039317665,"alluminio, thick 1mm, temp 38C"
1,1752506651256191253,0.8149999976158142,-0.0042894001422173,"alluminio, thick 1mm, temp 38C"
1,1752506651355863809,0.8140000104904175,-0.0048128520982527,"alluminio, thick 1mm, temp 38C"
1,1752506651456161499,0.8140000104904175,-0.0046361868678674,"alluminio, thick 1mm, temp 38C"
1,1752506651556224346,0.8130000233650208,-0.0059323409125846,"alluminio, thick 1mm, temp 38C"
1,1752506651656194210,0.8130000233650208,-0.0059323409125846,"alluminio, thick 1mm, temp 38C"
1,1752506651756206750,0.8130000233650208,-0.0060335457123634,"alluminio, thick 1mm, temp 38C"
1,1752506651856273889,0.8130000233650208,-0.0055401169501425,"alluminio, thick 1mm, temp 38C"
1,1752506651956256151,0.8119999766349792,-0.0065998104452162,"alluminio, thick 1mm, temp 38C"
1,1752506652055824756,0.8130000233650208,-0.0047249932036581,"alluminio, thick 1mm, temp 38C"
1,1752506652156251668,0.8130000233650208,-0.0033810833669655,"alluminio, thick 1mm, temp 38C"
1,1752506652256296634,0.8119999766349792,-0.0042183541580339,"alluminio, thick 1mm, temp 38C"
1,1752506652356212377,0.8109999895095825,-0.0060489417971485,"alluminio, thick 1mm, temp 38C"
1,1752506652456212043,0.8119999766349792,-0.0046015481528573,"alluminio, thick 1mm, temp 38C"
1,1752506652555964946,0.8109999895095825,-0.0052781627591114,"alluminio, thick 1mm, temp 38C"
1,1752506652656169891,0.8109999895095825,-0.0051346692678558,"alluminio, thick 1mm, temp 38C"
1,1752506652756226539,0.8100000023841858,-0.0064022140487475,"alluminio, thick 1mm, temp 38C"
1,1752506652856083393,0.8100000023841858,-0.0064471117269971,"alluminio, thick 1mm, temp 38C"
1,1752506652956244230,0.8109999895095825,-0.0040888947081955,"alluminio, thick 1mm, temp 38C"
1,1752506653055849790,0.8100000023841858,-0.0043653446709592,"alluminio, thick 1mm, temp 38C"
